,unit_id,depth,cell_type0,cell_type,FR,Diff_spread,Spread,A,W,TPW,PTratio,REP,spread_below,spread_above,W_below,W_above,PL_below,PL_above
754,950992247,-240.0,2.0,0,16.27383871514843,-24.75047504750472,143.5783578357836,96.86206632817586,0.1587758775877588,0.2756975697569758,289.84534521518145,0.23627362736273638,84.16441644164416,59.41394139413944,0.06249196348206215,0.5130513051305124,0.039346791822039,2.241224122412242
755,950992240,-240.0,3.0,1,6.342748536012562,-74.64946494649465,202.97829782978297,72.1397415954395,0.20252025202520252,0.48658865886588665,133.5762210995837,0.32511251125112506,138.8138813881388,64.16441644164416,0.1323132313231326,2.4028545711714044,1.7520894946637529,2.083065449402083
756,950992225,-240.0,4.0,1,17.765232397102285,-28.8928892889289,159.65396539653963,94.49751375234186,0.19414941494149418,0.5435643564356437,236.14603486606885,0.26246624662466234,94.27342734273427,65.38053805380537,-0.21717886074321743,3.0378037803780398,0.8691011958338697,4.874373151600876
757,950992220,-240.0,3.0,1,3.768277771804516,-32.047204720472024,180.2900290029003,102.92059373358639,0.18712871287128718,0.5497749774977498,221.49933931040184,0.25544554455445545,106.16861686168616,74.12141214121414,-0.07445030217307454,2.276327632763278,0.741802751703742,2.152500964382153
758,950992391,-200.0,3.0,1,5.4326869621056835,23.24832483248329,192.64126412641266,122.26323905330842,0.19738973897389744,0.47470747074707464,247.64979616853984,0.3318631863186321,84.69646964696469,107.94479447944798,-0.1485148514851485,1.2417384595602412,0.9871415712999878,1.1595731001671596
759,950992372,-200.0,3.0,1,21.00062240319707,-29.8049804980498,181.92419241924193,87.29779352294875,0.21818181818181814,0.5095409540954097,143.6200485085098,0.34617461746174616,105.86458645864586,76.05960596059606,-0.5531696026745535,1.2031631734602044,0.5647421885045649,1.9619390510479626
760,950992352,-200.0,3.0,1,10.481279495680333,-32.161216121612156,170.2190219021902,159.86798862564737,0.19306930693069313,0.5160216021602161,322.85788764389883,0.3051305130513051,101.19011901190119,69.02890289028903,-0.38652436672238616,1.704256139899705,0.6993699369937002,1.114054262569114
761,950992334,-200.0,5.0,1,9.726931879286038,11.847184718471837,182.30423042304227,158.2515302056204,0.16444644464446445,0.6016201620162016,454.6478955734791,0.28838883888388844,85.22852285228522,97.07570757075706,-1.3131027388453143,2.4086408640864083,-0.7549183489777551,1.929921563584931
762,950992324,-200.0,3.0,1,4.6991012067130695,68.81488148814886,266.1786178617862,113.63021294254794,0.1979297929792979,0.5044104410441046,205.45559450839664,0.3213321332133212,98.68186818681868,167.49674967496753,-0.43435772148643476,1.1013244181561015,0.18053233894818044,1.2722129355792724
763,950992416,-180.0,0.0,0,4.799450201554513,-29.424942494249393,95.35153515351536,147.11922889950705,0.10693069306930691,0.22088208820882094,885.9733399917849,0.22007200720071995,62.388238823882375,32.96329632963298,-0.35778577857785876,1.7520894946637524,-0.4698469846984693,0.8343834383438343
764,950992407,-180.0,3.0,1,12.851591960038546,-22.014201420141973,169.72497249724975,89.50600165949098,0.19549954995499552,0.5254725472547256,171.7592481388206,0.31620162016201636,95.86958695869586,73.85538553855389,-1.764433586215765,0.7209720972097211,0.8050662209078053,0.9531953195319542
765,950992399,-180.0,3.0,1,1.9446943138238184,-16.769676967696768,110.21102110211021,188.51667625641102,0.12988298829882994,0.6140414041404142,892.4684441251271,0.27110711071107096,63.49034903490349,46.72067206720672,-0.7298444130127301,2.8717371737173707,-0.29124341005529136,2.15886588658866
766,950992484,-160.0,3.0,1,1.8754881104848924,29.936993699369964,146.8846884688469,84.14906284697815,0.1774077407740774,0.503060306030603,204.35321981358757,0.3251125112511253,58.47384738473846,88.41084108410843,-0.4590459045904591,1.853156744245854,0.8640864086408646,1.7941365565127942
767,950992474,-160.0,2.0,0,0.7889507180637555,-6.62266226622657,125.75457545754577,113.59291571781243,0.14878487848784883,0.29702970297029707,324.68302056739924,0.24140414041404135,66.18861886188617,59.5659565956596,-0.7811495435257806,0.2551755175517556,-0.9335219236209338,2.9203420342034216
768,950992443,-160.0,2.0,0,11.18372245957043,30.659065906590683,222.7782778277828,78.10658791018444,0.14878487848784883,0.24815481548154816,237.59691665676914,0.23978397839783994,96.05960596059606,126.71867186718674,-0.33097595473833075,0.39578243538639657,0.09643821525009692,1.6031888903176035
769,950992381,-160.0,4.0,1,2.3772330846921053,-34.97349734973493,152.6612661266127,97.39821125494868,0.19711971197119715,0.6094509450945097,192.4210007325669,0.29756975697569743,93.81738173817381,58.84388438843888,0.4073550212164084,4.173267326732675,0.4077407740774072,3.905940594059406
770,950992502,-140.0,5.0,1,1.813202527479859,30.81108110811084,89.30893089308933,74.40290852956856,0.17551755175517558,0.574887488748875,199.67952904355508,0.2924392439243926,29.248924892489242,60.06000600060008,1.1746174617461775,2.7002700270027002,-5.3262826282628275,1.9171917191719179
